Job Title,Position_Encoded,min_salary,max_salary,avg_salary,Rating,Location_state_binned,Headquarters_state_binned,works_at_headquarters,Size_cleaned,Company_age,Ownership_Grouped,Industry,Sector,Revenue
Data Engineering,,113.0,196.0,154.5,3.7,ma,Other,No,Very Large,,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Machine Learning,4.0,81.0,167.0,124.0,2.6,pa,pa,Yes,Medium,41.0,Public Service,Colleges & Universities,Healthcare & Education,
Data Science,2.0,69.0,121.0,95.0,3.4,ny,Other,No,Medium,14.0,Private,Health Care Services & Hospitals,Healthcare & Education,
Data Science,4.0,97.0,160.0,128.5,4.4,il,il,Yes,Medium,17.0,Private,Consulting,Finance & Consulting,75000000.0
Data Science,7.0,150.0,238.0,194.0,3.2,ca,ca,Yes,Medium,19.0,Private,Enterprise Software & Network Solutions,Technology,
Data Analysis,2.0,,,,3.1,Other,Other,Yes,Medium,23.0,Private,Enterprise Software & Network Solutions,Technology,37500000.0
Data Engineering,2.0,,,,4.1,Other,ny,No,,18.0,Private,IT Services,Technology,7500000.0
Data Science,2.0,77.0,132.0,104.5,3.5,ny,ny,Yes,Medium,20.0,Public,Advertising & Marketing,Finance & Consulting,
Medical/Healthcare,2.0,24.0,39.0,31.5,3.7,Other,Other,Yes,Medium,59.0,Public Service,Health Care Services & Hospitals,Healthcare & Education,300000000.0
Data Engineering,2.0,59.0,112.0,85.5,4.2,Other,il,No,Medium,17.0,Private,IT Services,Technology,
Data Analysis,2.0,35.0,65.0,50.0,4.2,Other,Other,Yes,Very Large,,Public Service,Religious Organizations,Other Services,
Data Engineering,2.0,79.0,147.0,113.0,3.1,ca,Other,No,Large,28.0,Public,Video Games,Other Services,10000000000.0
Data Analysis,2.0,,,,3.7,va,va,No,Medium,36.0,Private,IT Services,Technology,300000000.0
Business,,,,,2.7,ny,ny,Yes,Large,59.0,Public,Banks & Credit Unions,Finance & Consulting,10000000000.0
Others,2.0,62.0,119.0,90.5,3.9,ma,Other,No,Very Large,195.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Science,,,,,3.8,ma,Other,No,Very Large,29.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Science,4.0,119.0,187.0,153.0,4.3,ca,ca,Yes,Small,17.0,Private,Computer Hardware & Software,Technology,
Data Analysis,2.0,90.0,157.0,123.5,3.3,ca,ca,Yes,Large,37.0,Public,Consulting,Finance & Consulting,3500000000.0
Data Analysis,6.0,32.0,62.0,47.0,3.9,ny,ny,Yes,Medium,15.0,Private,Internet,Technology,17500000.0
Data Analysis,5.0,42.0,86.0,64.0,3.5,ca,ca,Yes,Medium,29.0,Public Service,Health Care Services & Hospitals,Healthcare & Education,
Data Science,2.0,116.0,208.0,162.0,4.0,ca,ca,Yes,Very Large,43.0,Public,Computer Hardware & Software,Technology,7500000000.0
Data Science,4.0,102.0,172.0,137.0,3.9,ny,Other,No,Very Large,112.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Engineering,4.0,69.0,127.0,98.0,3.0,Other,Other,Yes,Very Large,67.0,Private,Gas Stations,Consumer & Retail,10000000000.0
Others,2.0,,,,2.3,Other,Other,Yes,Small,,Private,Biotech & Pharmaceuticals,Technology,
Data Science,2.0,86.0,144.0,115.0,3.7,ny,Other,No,Very Large,162.0,Public,Insurance Agencies & Brokerages,Finance & Consulting,10000000000.0
Data Science,4.0,102.0,165.0,133.5,3.5,Other,Other,No,Large,155.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,1500000000.0
Data Engineering,2.0,74.0,124.0,99.0,4.0,Other,Other,Yes,Medium,110.0,Public Service,Insurance Carriers,Finance & Consulting,
Software Engineering,2.0,40.0,68.0,54.0,3.3,Other,Other,Yes,Medium,61.0,Private,Food & Beverage Manufacturing,Industrial & Energy,
Data Engineering,4.0,76.0,142.0,109.0,3.2,Other,Other,No,Large,21.0,Private,Health Care Services & Hospitals,Healthcare & Education,
Data Engineering,2.0,76.0,142.0,109.0,3.4,Other,va,No,Medium,26.0,Private,IT Services,Technology,37500000.0
Data Science,4.0,108.0,171.0,139.5,4.4,ma,ma,Yes,Large,41.0,Private,Computer Hardware & Software,Technology,1500000000.0
Data Science,,202.0,306.0,254.0,3.3,il,ma,No,Very Large,113.0,Private,Insurance Carriers,Finance & Consulting,10000000000.0
Machine Learning,2.0,91.0,159.0,125.0,3.2,ny,ny,Yes,Large,50.0,Private,Computer Hardware & Software,Technology,
Data Engineering,2.0,,,,4.1,ny,Other,No,Small,22.0,Private,Staffing & Outsourcing,Finance & Consulting,17500000.0
Data Science,4.0,80.0,133.0,106.5,3.8,ma,Other,No,Very Large,29.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Others,2.0,49.0,97.0,73.0,2.9,ca,ca,No,Medium,13.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,
Medical/Healthcare,5.0,,,,5.0,ca,ca,Yes,Small,12.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,
Others,3.0,49.0,113.0,81.0,2.7,Other,Other,Yes,Medium,64.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,37500000.0
Medical/Healthcare,2.0,21.0,34.0,27.5,3.6,ny,Other,No,Large,90.0,Public Service,Health Care Services & Hospitals,Healthcare & Education,300000000.0
Others,2.0,65.0,134.0,99.5,3.1,Other,Other,Yes,Large,150.0,Private,Consumer Products Manufacturing,Industrial & Energy,10000000000.0
Data Engineering,2.0,,,,4.2,Other,Other,No,Very Large,,Public Service,Religious Organizations,Other Services,
Data Analysis,1.0,32.0,59.0,45.5,3.3,Other,Other,Yes,Medium,36.0,Private,Insurance Carriers,Finance & Consulting,
Data Science,,,,,3.8,ma,Other,No,Very Large,29.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Analysis,1.0,39.0,69.0,54.0,3.7,ma,ma,Yes,Large,173.0,Public,Insurance Carriers,Finance & Consulting,7500000000.0
Data Engineering,4.0,87.0,158.0,122.5,4.5,Other,Other,Yes,Small,29.0,Private,Consulting,Finance & Consulting,37500000.0
Data Analysis,2.0,27.0,48.0,37.5,3.0,Other,Other,Yes,Large,48.0,Private,Enterprise Software & Network Solutions,Technology,300000000.0
Data Analysis,2.0,36.0,71.0,53.5,3.8,ny,ny,Yes,Large,23.0,Private,Travel Agencies,Other Services,3500000000.0
Data Science,4.0,107.0,173.0,140.0,3.9,il,il,Yes,Large,57.0,Public,Financial Analytics & Research,Finance & Consulting,1500000000.0
Data Science,4.0,56.0,99.0,77.5,3.2,va,ma,No,Large,67.0,Public Service,Federal Agencies,Other Services,1500000000.0
Others,2.0,,,,2.9,ca,ca,No,Large,54.0,Private,Consumer Products Manufacturing,Industrial & Energy,1500000000.0
Others,2.0,25.0,28.0,26.5,3.3,ma,ma,Yes,,49.0,Private,Construction,Industrial & Energy,
Others,4.0,80.0,155.0,117.5,3.1,Other,Other,Yes,Large,150.0,Private,Consumer Products Manufacturing,Industrial & Energy,10000000000.0
Others,2.0,43.0,98.0,70.5,2.4,ca,ca,Yes,Medium,19.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,75000000.0
Others,1.0,44.0,96.0,70.0,2.9,ny,Other,No,Large,10.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,
Data Analysis,5.0,45.0,78.0,61.5,4.8,ca,ca,Yes,Small,14.0,Private,Computer Hardware & Software,Technology,37500000.0
Others,4.0,50.0,110.0,80.0,2.9,Other,Other,No,Large,10.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,
Data Science,2.0,60.0,99.0,79.5,4.7,Other,Other,Yes,Small,22.0,Private,Computer Hardware & Software,Technology,37500000.0
Data Science,2.0,130.0,206.0,168.0,4.7,ca,ca,Yes,Medium,11.0,Private,Computer Hardware & Software,Technology,300000000.0
Data Engineering,2.0,61.0,119.0,90.0,3.4,ma,ma,Yes,Large,37.0,Private,Insurance Carriers,Finance & Consulting,300000000.0
Research,2.0,100.0,140.0,120.0,3.770932754880694,ma,ca,No,,,Private,Biotech & Pharmaceuticals,Technology,
Data Analysis,4.0,99.0,178.0,138.5,3.9,ca,ca,Yes,Small,17.0,Public,Computer Hardware & Software,Technology,
Data Science,7.0,86.0,137.0,111.5,3.6,pa,ny,No,Very Large,8.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,3500000000.0
Data Science,5.0,37.0,100.0,68.5,3.6,ma,ma,No,Large,174.0,Private,Insurance Carriers,Finance & Consulting,10000000000.0
Others,4.0,58.0,111.0,84.5,3.9,ma,Other,No,Very Large,195.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Engineering,4.0,72.0,133.0,102.5,4.4,Other,ca,No,Large,19.0,Public,Internet,Technology,300000000.0
Others,2.0,56.0,91.0,73.5,2.6,pa,pa,Yes,Medium,41.0,Public Service,Colleges & Universities,Healthcare & Education,
Data Engineering,2.0,,,,4.8,Other,Other,No,Medium,10.0,Private,IT Services,Technology,37500000.0
Research,2.0,61.0,126.0,93.5,3.6,Other,va,No,Medium,58.0,Public Service,Federal Agencies,Other Services,75000000.0
Data Science,5.0,95.0,160.0,127.5,3.2,pa,pa,No,,,Private,Staffing & Outsourcing,Finance & Consulting,7500000.0
Machine Learning,3.0,,,,4.6,ca,ca,Yes,Small,13.0,Private,Internet,Technology,
Data Analysis,2.0,53.0,91.0,72.0,4.2,Other,Other,Yes,Very Large,,Public Service,Religious Organizations,Other Services,
Others,2.0,101.0,158.0,129.5,3.6,ma,ma,No,Large,174.0,Private,Insurance Carriers,Finance & Consulting,10000000000.0
Data Science,4.0,,,,4.3,ny,ca,No,Medium,14.0,Private,Enterprise Software & Network Solutions,Technology,
Data Engineering,2.0,,,,4.2,ny,ny,Yes,Small,11.0,Private,Lending,Finance & Consulting,
Data Analysis,2.0,33.0,61.0,47.0,3.1,Other,Other,Yes,Large,48.0,Private,Consumer Products Manufacturing,Industrial & Energy,
Data Engineering,2.0,44.0,86.0,65.0,3.8,Other,Other,Yes,Medium,11.0,Private,Consumer Product Rental,Consumer & Retail,
Data Analysis,5.0,,,,4.8,pa,pa,Yes,Small,16.0,Private,Publishing,Other Services,
Data Analysis,2.0,43.0,77.0,60.0,3.8,Other,Other,Yes,Large,155.0,Public,Banks & Credit Unions,Finance & Consulting,1500000000.0
Data Science,5.0,125.0,210.0,167.5,4.0,ny,ny,Yes,Very Large,176.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Analysis,2.0,44.0,86.0,65.0,3.8,ny,ny,Yes,Large,23.0,Private,Travel Agencies,Other Services,3500000000.0
Others,4.0,,,,3.6,va,va,No,Small,17.0,Private,Consulting,Finance & Consulting,
Data Analysis,4.0,69.0,119.0,94.0,4.0,va,va,No,Medium,13.0,Private,Enterprise Software & Network Solutions,Technology,300000000.0
Data Analysis,4.0,65.0,110.0,87.5,1.9,ny,ny,Yes,Medium,15.0,Private,"Department, Clothing, & Shoe Stores",Consumer & Retail,300000000.0
Data Engineering,4.0,67.0,127.0,97.0,4.0,va,va,No,Medium,13.0,Private,Enterprise Software & Network Solutions,Technology,300000000.0
Data Engineering,4.0,78.0,147.0,112.5,4.3,Other,ca,No,Large,35.0,Private,Computer Hardware & Software,Technology,1500000000.0
Medical/Healthcare,2.0,,,,3.5,ca,ca,Yes,Small,9.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,
Others,2.0,66.0,117.0,91.5,3.6,ny,ma,No,Large,174.0,Private,Insurance Carriers,Finance & Consulting,10000000000.0
Others,2.0,37.0,66.0,51.5,3.3,Other,ny,No,Very Large,113.0,Private,Insurance Carriers,Finance & Consulting,10000000000.0
Data Science,2.0,86.0,143.0,114.5,3.8,ma,Other,No,Very Large,29.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Science,2.0,84.0,146.0,115.0,4.3,ny,ny,Yes,Medium,14.0,Private,Consulting,Finance & Consulting,17500000.0
Business,5.0,50.0,98.0,74.0,3.2,pa,pa,No,,,Private,Staffing & Outsourcing,Finance & Consulting,7500000.0
Others,1.0,38.0,64.0,51.0,4.7,ca,ca,No,Small,53.0,Private,Architectural & Engineering Services,Finance & Consulting,17500000.0
Data Engineering,4.0,90.0,110.0,100.0,3.4,Other,Other,No,Medium,44.0,Public,Health Care Services & Hospitals,Healthcare & Education,
Data Science,4.0,92.0,150.0,121.0,3.8,ma,Other,No,Very Large,29.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Analysis,4.0,90.0,153.0,121.5,4.5,ca,ca,Yes,Medium,19.0,Private,Computer Hardware & Software,Technology,300000000.0
Machine Learning,2.0,,,,4.7,ma,Other,No,Large,33.0,Private,Staffing & Outsourcing,Finance & Consulting,500000.0
Data Science,1.0,43.0,82.0,62.5,3.1,ma,ny,No,Very Large,169.0,Private,Banks & Credit Unions,Finance & Consulting,10000000000.0
Others,2.0,100.0,135.0,117.5,3.770932754880694,ma,Other,No,,,Private,Biotech & Pharmaceuticals,Technology,
Data Science,4.0,93.0,151.0,122.0,3.9,Other,Other,Yes,Medium,13.0,Private,Computer Hardware & Software,Technology,
Data Engineering,2.0,61.0,109.0,85.0,4.4,va,Other,No,Small,21.0,Private,IT Services,Technology,
Data Engineering,2.0,42.0,79.0,60.5,3.4,Other,Other,No,Medium,23.0,Private,IT Services,Technology,75000000.0
Data Science,6.0,139.0,221.0,180.0,3.9,ca,ca,Yes,Small,16.0,Private,Financial Analytics & Research,Finance & Consulting,75000000.0
Others,2.0,40.0,101.0,70.5,4.7,Other,Other,Yes,Large,23.0,Private,Lending,Finance & Consulting,
Data Engineering,2.0,84.0,153.0,118.5,3.3,va,va,No,Large,8.0,Private,Aerospace & Defense,Industrial & Energy,1500000000.0
Data Analysis,2.0,52.0,81.0,66.5,3.9,il,Other,No,Medium,30.0,Private,Enterprise Software & Network Solutions,Technology,300000000.0
Data Science,2.0,81.0,134.0,107.5,3.4,ma,Other,No,Large,82.0,Private,Consulting,Finance & Consulting,300000000.0
Data Engineering,4.0,97.0,180.0,138.5,4.7,Other,Other,Yes,Small,15.0,Private,Security Services,Finance & Consulting,17500000.0
Others,3.0,49.0,113.0,81.0,2.7,Other,Other,Yes,Medium,64.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,37500000.0
Data Engineering,2.0,44.0,73.0,58.5,3.8,il,il,Yes,Large,100.0,Private,Insurance Carriers,Finance & Consulting,3500000000.0
Data Engineering,4.0,75.0,140.0,107.5,3.4,il,il,Yes,Large,20.0,Public,Transportation Management,Industrial & Energy,3500000000.0
Others,2.0,84.0,157.0,120.5,3.8,ma,ma,Yes,Medium,17.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,75000000.0
Data Science,5.0,40.0,87.0,63.5,3.9,ca,ca,Yes,Medium,18.0,Private,Internet,Technology,17500000.0
Others,2.0,68.0,139.0,103.5,3.1,Other,Other,No,Large,150.0,Private,Consumer Products Manufacturing,Industrial & Energy,10000000000.0
Data Science,2.0,72.0,142.0,107.0,4.1,ca,Other,No,Large,44.0,Public,Computer Hardware & Software,Technology,1500000000.0
Data Engineering,2.0,74.0,137.0,105.5,3.7,va,Other,No,Large,,Public,Aerospace & Defense,Industrial & Energy,3500000000.0
Data Engineering,2.0,57.0,109.0,83.0,2.8,ca,ca,Yes,Medium,53.0,Private,Insurance Carriers,Finance & Consulting,
Medical/Healthcare,4.0,,,,3.4,ca,ca,Yes,Very Large,20.0,Public Service,Health Care Services & Hospitals,Healthcare & Education,3500000000.0
Data Engineering,6.0,121.0,203.0,162.0,4.0,ca,ca,No,Large,18.0,Private,Internet,Technology,
Data Engineering,2.0,,,,4.0,Other,Other,No,,,Private,Biotech & Pharmaceuticals,Technology,
Data Science,2.0,52.0,85.0,68.5,3.5,ca,ca,Yes,Large,56.0,Private,Computer Hardware & Software,Technology,1500000000.0
Data Science,2.0,,,,4.5,ca,ca,Yes,Small,9.0,Private,Internet,Technology,
Data Science,2.0,,,,4.4,va,va,No,Small,12.0,Private,Aerospace & Defense,Industrial & Energy,17500000.0
Data Science,4.0,81.0,140.0,110.5,3.4,Other,ny,No,Very Large,47.0,Public,Insurance Carriers,Finance & Consulting,7500000000.0
Data Engineering,4.0,83.0,148.0,115.5,3.7,Other,Other,Yes,Medium,,Private,Insurance Carriers,Finance & Consulting,300000000.0
Research,1.0,59.0,116.0,87.5,3.0,ca,ca,Yes,Medium,31.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,
Data Science,4.0,60.0,101.0,80.5,3.8,Other,Other,Yes,Large,60.0,Public Service,Energy,Industrial & Energy,
Data Engineering,4.0,,,,4.7,il,il,No,Small,11.0,Private,IT Services,Technology,3000000.0
Data Analysis,2.0,,,,3.7,pa,pa,Yes,Medium,93.0,Private,Banks & Credit Unions,Finance & Consulting,1500000000.0
Others,2.0,,,,4.4,ma,ma,Yes,Small,,Public,Biotech & Pharmaceuticals,Technology,
Data Analysis,2.0,31.0,55.0,43.0,4.6,Other,Other,Yes,Medium,33.0,Private,Lending,Finance & Consulting,300000000.0
Others,,,,,3.7,ma,Other,No,Very Large,52.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Science,,,,,3.8,ma,Other,No,Very Large,29.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Business,,102.0,178.0,140.0,4.4,ma,ma,Yes,Medium,22.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,
Medical/Healthcare,,136.0,208.0,172.0,4.0,ma,ny,No,Very Large,176.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Others,4.0,110.0,130.0,120.0,3.770932754880694,ma,ca,No,,,Private,Biotech & Pharmaceuticals,Technology,
Data Analysis,4.0,48.0,85.0,66.5,3.0,pa,pa,Yes,Large,42.0,Private,Insurance Carriers,Finance & Consulting,7500000000.0
Others,4.0,71.0,129.0,100.0,3.0,ca,ca,Yes,Medium,31.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,
Data Engineering,6.0,66.0,123.0,94.5,4.7,ca,ca,No,Small,19.0,Private,Staffing & Outsourcing,Finance & Consulting,3000000.0
Data Science,5.0,171.0,272.0,221.5,4.2,ca,ca,Yes,Medium,14.0,Private,Health Care Services & Hospitals,Healthcare & Education,
Data Science,4.0,92.0,146.0,119.0,3.8,Other,Other,No,Large,60.0,Public Service,Energy,Industrial & Energy,
Data Engineering,2.0,65.0,126.0,95.5,3.5,il,il,Yes,Medium,30.0,Private,Consulting,Finance & Consulting,75000000.0
Data Science,,150.0,239.0,194.5,3.3,il,ma,No,Very Large,113.0,Private,Insurance Carriers,Finance & Consulting,10000000000.0
Medical/Healthcare,2.0,21.0,29.0,25.0,3.2,Other,Other,No,Very Large,29.0,Public Service,Health Care Services & Hospitals,Healthcare & Education,10000000000.0
Data Analysis,4.0,10.0,17.0,13.5,2.7,Other,Other,No,Large,25.0,Public,Financial Transaction Processing,Finance & Consulting,3500000000.0
Others,4.0,118.0,228.0,173.0,3.3,Other,ny,No,Large,52.0,Private,Brokerage Services,Finance & Consulting,1500000000.0
Data Science,2.0,82.0,129.0,105.5,3.7,Other,Other,Yes,Medium,,Public Service,Colleges & Universities,Healthcare & Education,
Research,4.0,52.0,91.0,71.5,3.9,Other,Other,Yes,Large,78.0,Public Service,Research & Development,Finance & Consulting,
Others,4.0,47.0,101.0,74.0,3.1,Other,Other,Yes,Large,150.0,Private,Consumer Products Manufacturing,Industrial & Energy,10000000000.0
Others,,,,,2.6,pa,pa,Yes,Medium,41.0,Public Service,Colleges & Universities,Healthcare & Education,
Others,4.0,,,,4.1,ma,ma,Yes,Medium,17.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,
Data Analysis,2.0,49.0,76.0,62.5,3.7,Other,ma,No,Very Large,103.0,Public,Aerospace & Defense,Industrial & Energy,10000000000.0
Research,4.0,43.0,88.0,65.5,4.3,Other,Other,No,Large,67.0,Public Service,Research & Development,Finance & Consulting,
Data Science,2.0,,,,4.9,Other,Other,No,,12.0,Private,Enterprise Software & Network Solutions,Technology,500000.0
Data Science,2.0,61.0,109.0,85.0,3.8,pa,pa,Yes,Very Large,77.0,Public,Sporting Goods Stores,Consumer & Retail,7500000000.0
Data Engineering,6.0,,,,3.770932754880694,ny,ny,Yes,,,Private,Biotech & Pharmaceuticals,Technology,
Data Science,7.0,113.0,182.0,147.5,3.9,Other,Other,No,Very Large,112.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Software Engineering,5.0,,,,3.2,Other,ny,No,Very Large,167.0,Public,"Department, Clothing, & Shoe Stores",Consumer & Retail,10000000000.0
Business,2.0,,,,4.4,ny,ca,No,,9.0,Private,Internet,Technology,17500000.0
Data Science,,124.0,199.0,161.5,3.6,Other,Other,Yes,Large,36.0,Private,Advertising & Marketing,Finance & Consulting,
Data Engineering,2.0,58.0,104.0,81.0,3.7,va,va,Yes,Very Large,126.0,Public Service,Health Care Services & Hospitals,Healthcare & Education,1500000000.0
Data Analysis,4.0,52.0,93.0,72.5,2.1,pa,pa,Yes,Large,22.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,300000000.0
Others,4.0,,,,5.0,ca,ca,Yes,Small,9.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,
Data Engineering,4.0,97.0,181.0,139.0,3.9,ca,ca,Yes,Small,17.0,Public,Computer Hardware & Software,Technology,17500000.0
Data Engineering,4.0,100.0,173.0,136.5,3.9,ca,ca,Yes,Medium,18.0,Private,Internet,Technology,17500000.0
Data Analysis,4.0,58.0,108.0,83.0,3.2,ny,ny,Yes,Medium,17.0,Private,Internet,Technology,
Research,4.0,81.0,161.0,121.0,4.6,ma,ma,Yes,Small,34.0,Private,Research & Development,Finance & Consulting,7500000.0
Data Science,1.0,53.0,96.0,74.5,3.8,ny,ny,Yes,Large,23.0,Private,Travel Agencies,Other Services,3500000000.0
Data Analysis,2.0,61.0,110.0,85.5,2.2,ca,ca,Yes,Medium,23.0,Private,Beauty & Personal Accessories Stores,Consumer & Retail,
Others,4.0,65.0,96.0,80.5,3.1,Other,Other,Yes,Large,150.0,Private,Consumer Products Manufacturing,Industrial & Energy,10000000000.0
Data Science,5.0,,,,3.8,Other,ca,No,Large,20.0,Public,Lending,Finance & Consulting,
Others,4.0,,,,4.1,ma,ma,Yes,Medium,17.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,
Research,7.0,115.0,220.0,167.5,4.6,ma,ma,Yes,Small,34.0,Private,Research & Development,Finance & Consulting,7500000.0
Machine Learning,2.0,71.0,144.0,107.5,2.6,pa,pa,Yes,Medium,41.0,Public Service,Colleges & Universities,Healthcare & Education,
Data Analysis,2.0,32.0,57.0,44.5,3.4,Other,Other,Yes,Medium,46.0,Public Service,Social Assistance,Other Services,37500000.0
Data Analysis,4.0,79.0,136.0,107.5,3.3,Other,Other,No,Large,136.0,Private,Health Care Services & Hospitals,Healthcare & Education,
Research,7.0,120.0,145.0,132.5,3.770932754880694,ma,ca,No,,,Private,Biotech & Pharmaceuticals,Technology,
Data Analysis,4.0,50.0,89.0,69.5,3.7,pa,pa,No,Medium,31.0,Private,Health Care Services & Hospitals,Healthcare & Education,
Others,4.0,68.0,129.0,98.5,3.5,ca,ca,No,Very Large,55.0,Public,Computer Hardware & Software,Technology,10000000000.0
Others,2.0,48.0,113.0,80.5,2.7,Other,Other,Yes,Medium,64.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,37500000.0
Medical/Healthcare,2.0,27.0,47.0,37.0,3.8,ma,ma,Yes,Small,17.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,17500000.0
Software Engineering,3.0,74.0,124.0,99.0,3.7,Other,ma,No,Very Large,103.0,Public,Aerospace & Defense,Industrial & Energy,10000000000.0
Medical/Healthcare,5.0,68.0,125.0,96.5,3.8,ma,ma,Yes,Medium,17.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,75000000.0
Data Science,,39.0,67.0,53.0,3.3,ma,ma,Yes,Very Large,113.0,Private,Insurance Carriers,Finance & Consulting,10000000000.0
Data Engineering,4.0,71.0,135.0,103.0,2.7,ca,ca,Yes,,14.0,Private,Enterprise Software & Network Solutions,Technology,
Data Science,4.0,107.0,172.0,139.5,3.8,ca,ca,Yes,Medium,19.0,Public,Financial Transaction Processing,Finance & Consulting,75000000.0
Data Science,2.0,49.0,85.0,67.0,3.8,Other,Other,Yes,Large,60.0,Public Service,Energy,Industrial & Energy,
Data Analysis,2.0,54.0,71.0,62.5,3.0,Other,Other,No,Very Large,44.0,Public,IT Services,Technology,10000000000.0
Others,2.0,61.0,123.0,92.0,3.9,Other,Other,No,Very Large,112.0,Public,Biotech & Pharmaceuticals,Healthcare & Education,10000000000.0
Data Analysis,2.0,47.0,85.0,66.0,3.6,ny,ny,Yes,,45.0,Private,Health Care Services & Hospitals,Healthcare & Education,17500000.0
Data Science,2.0,,,,3.770932754880694,ca,Other,No,,,Private,Biotech & Pharmaceuticals,Technology,
Medical/Healthcare,4.0,,,,4.6,ca,ca,Yes,Medium,12.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,
Data Analysis,5.0,,,,3.3,Other,Other,No,Small,44.0,Private,Staffing & Outsourcing,Finance & Consulting,7500000.0
Data Engineering,2.0,65.0,124.0,94.5,3.5,ca,ca,Yes,Medium,12.0,Private,Health Care Services & Hospitals,Healthcare & Education,
Data Science,2.0,87.0,141.0,114.0,3.6,Other,Other,Yes,Large,36.0,Private,Advertising & Marketing,Finance & Consulting,
Data Science,2.0,56.0,95.0,75.5,4.2,ny,ny,Yes,Small,13.0,Private,Education Training Services,Healthcare & Education,
Data Science,2.0,71.0,121.0,96.0,3.5,Other,Other,No,,,Public Service,K-12 Education,Healthcare & Education,7500000.0
Machine Learning,2.0,62.0,112.0,87.0,4.0,va,va,No,Medium,71.0,Public,Aerospace & Defense,Industrial & Energy,300000000.0
Data Science,2.0,64.0,108.0,86.0,3.7,Other,va,No,Medium,19.0,Private,IT Services,Technology,37500000.0
Data Science,2.0,,,,3.770932754880694,ny,Other,No,,,Private,Biotech & Pharmaceuticals,Technology,
Data Science,2.0,,,,4.0,il,Other,No,,,Private,Staffing & Outsourcing,Finance & Consulting,3000000.0
Data Science,5.0,,,,3.770932754880694,ny,ny,Yes,,,Private,Biotech & Pharmaceuticals,Technology,
Data Science,4.0,89.0,144.0,116.5,4.4,ca,ca,Yes,,13.0,Private,Internet,Technology,
Data Science,2.0,,,,4.4,Other,Other,No,Medium,19.0,Private,Staffing & Outsourcing,Finance & Consulting,7500000.0
Data Science,2.0,,,,3.770932754880694,ca,Other,No,,,Private,Biotech & Pharmaceuticals,Technology,
Others,4.0,109.0,200.0,154.5,3.5,ma,ma,Yes,Large,15.0,Private,Biotech & Pharmaceuticals,Healthcare & Education,1500000000.0
Data Science,2.0,,,,3.9,Other,ca,No,Medium,,Private,IT Services,Technology,37500000.0
Data Science,2.0,,,,3.770932754880694,ny,Other,No,,,Private,Biotech & Pharmaceuticals,Technology,
Data Analysis,2.0,35.0,62.0,48.5,3.6,ca,ca,Yes,Large,39.0,Private,Gambling,Other Services,300000000.0
Machine Learning,2.0,61.0,113.0,87.0,3.7,Other,il,No,Medium,52.0,Public,Stock Exchanges,Finance & Consulting,
Data Engineering,2.0,55.0,105.0,80.0,3.4,Other,ca,No,Medium,23.0,Private,IT Services,Technology,1500000000.0
Medical/Healthcare,2.0,18.0,25.0,21.5,4.0,Other,Other,No,Large,48.0,Public Service,Health Care Services & Hospitals,Healthcare & Education,75000000.0
Data Science,7.0,135.0,211.0,173.0,3.7,ca,va,No,Very Large,86.0,Public,Aerospace & Defense,Industrial & Energy,10000000000.0
